latitude,longitude,country
53.4595,-9.8218,Ireland
53.4595,-9.7778,Ireland
53.4595,-9.7339,Ireland
53.4595,-9.6899,Ireland
53.4595,-9.646,Ireland
53.4595,-9.6021,Ireland
53.4595,-9.5581,Ireland
53.4595,-9.5142,Ireland
53.4595,-9.4702,Ireland
53.4595,-9.4263,Ireland
53.4155,-10.0854,Ireland
53.4155,-10.0415,Ireland
53.4155,-9.9976,Ireland
53.4155,-9.9097,Ireland
53.4155,-9.8657,Ireland
53.4155,-9.8218,Ireland
53.4155,-9.7778,Ireland
53.4155,-9.7339,Ireland
53.4155,-9.6899,Ireland
53.4155,-9.646,Ireland
53.4155,-9.6021,Ireland
53.4155,-9.5581,Ireland
53.4155,-9.5142,Ireland
53.4155,-9.4263,Ireland
53.3716,-9.8218,Ireland
53.3716,-9.7778,Ireland
53.3716,-9.7339,Ireland
53.3716,-9.6899,Ireland
53.3716,-9.646,Ireland
53.3716,-9.6021,Ireland
53.3716,-9.5581,Ireland
53.3716,-9.5142,Ireland
53.3716,-9.4702,Ireland
53.3716,-9.4263,Ireland
53.3276,-9.4702,Ireland
52.6245,-9.7778,Ireland
52.6245,-9.7339,Ireland
52.5806,-9.8657,Ireland
52.5806,-9.8218,Ireland
52.5806,-9.7778,Ireland
52.2729,-10.1733,Ireland
52.229,-10.3052,Ireland
52.229,-10.2612,Ireland
52.229,-10.2173,Ireland
52.229,-10.1733,Ireland
52.229,-10.1294,Ireland
52.229,-10.0854,Ireland
52.229,-10.0415,Ireland
52.229,-9.9976,Ireland
52.1851,-10.3491,Ireland
52.1851,-10.3052,Ireland
52.1851,-10.2612,Ireland
52.1851,-10.2173,Ireland
52.1851,-10.1733,Ireland
52.1851,-10.0854,Ireland
52.1851,-10.0415,Ireland
52.1851,-9.9976,Ireland
52.1851,-9.9536,Ireland
52.1411,-10.1294,Ireland
52.1411,-10.0854,Ireland
52.1411,-10.0415,Ireland
52.1411,-9.9976,Ireland
52.1411,-9.9097,Ireland
52.0972,-9.9097,Ireland
52.0532,-9.9976,Ireland
52.0532,-9.9097,Ireland
52.0532,-9.8657,Ireland
52.0093,-10.1294,Ireland
52.0093,-10.0854,Ireland
52.0093,-9.9976,Ireland
52.0093,-9.9536,Ireland
52.0093,-9.9097,Ireland
52.0093,-9.8657,Ireland
52.0093,-9.8218,Ireland
52.0093,-9.7778,Ireland
52.0093,-9.7339,Ireland
51.9653,-10.1733,Ireland
51.9653,-10.1294,Ireland
51.9653,-10.0854,Ireland
51.9653,-10.0415,Ireland
51.9653,-9.9976,Ireland
51.9653,-9.9536,Ireland
51.9653,-9.9097,Ireland
51.9653,-9.8657,Ireland
51.9653,-9.8218,Ireland
51.9653,-9.7778,Ireland
51.9653,-9.7339,Ireland
51.9653,-9.6899,Ireland
51.9653,-9.646,Ireland
51.9214,-10.1733,Ireland
51.9214,-10.1294,Ireland
51.9214,-10.0854,Ireland
51.9214,-10.0415,Ireland
51.9214,-9.9976,Ireland
51.9214,-9.9536,Ireland
51.9214,-9.8218,Ireland
51.9214,-9.7778,Ireland
51.9214,-9.7339,Ireland
51.9214,-9.6899,Ireland
51.9214,-9.646,Ireland
51.9214,-9.4263,Ireland
51.9214,-9.3823,Ireland
51.9214,-9.3384,Ireland
51.9214,-9.2944,Ireland
51.8774,-10.3491,Ireland
51.8774,-10.3052,Ireland
51.8774,-10.2612,Ireland
51.8774,-10.2173,Ireland
51.8774,-10.1733,Ireland
51.8774,-10.1294,Ireland
51.8774,-10.0854,Ireland
51.8774,-10.0415,Ireland
51.8774,-9.9976,Ireland
51.8774,-9.9536,Ireland
51.8774,-9.9097,Ireland
51.8774,-9.8657,Ireland
51.8774,-9.8218,Ireland
51.8774,-9.7778,Ireland
51.8774,-9.7339,Ireland
51.8774,-9.6899,Ireland
51.8774,-9.4702,Ireland
51.8774,-9.4263,Ireland
51.8774,-9.3823,Ireland
51.8774,-9.3384,Ireland
51.8774,-9.2944,Ireland
51.8774,-9.2505,Ireland
51.8335,-10.3491,Ireland
51.8335,-10.3052,Ireland
51.8335,-10.2612,Ireland
51.8335,-10.2173,Ireland
51.8335,-10.1294,Ireland
51.8335,-10.0854,Ireland
51.8335,-10.0415,Ireland
51.8335,-9.9976,Ireland
51.8335,-9.9536,Ireland
51.8335,-9.9097,Ireland
51.8335,-9.8657,Ireland
51.8335,-9.8218,Ireland
51.8335,-9.6899,Ireland
51.8335,-9.646,Ireland
51.8335,-9.6021,Ireland
51.8335,-9.5581,Ireland
51.8335,-9.5142,Ireland
51.8335,-9.4702,Ireland
51.8335,-9.4263,Ireland
51.8335,-9.3823,Ireland
51.8335,-9.3384,Ireland
51.8335,-9.2944,Ireland
51.8335,-9.2505,Ireland
51.8335,-9.2065,Ireland
51.7896,-10.2173,Ireland
51.7896,-10.1733,Ireland
51.7896,-10.1294,Ireland
51.7896,-10.0854,Ireland
51.7896,-10.0415,Ireland
51.7896,-9.9976,Ireland
51.7896,-9.7778,Ireland
51.7896,-9.7339,Ireland
51.7896,-9.6899,Ireland
51.7896,-9.646,Ireland
51.7896,-9.6021,Ireland
51.7896,-9.5581,Ireland
51.7896,-9.5142,Ireland
51.7896,-9.4702,Ireland
51.7896,-9.4263,Ireland
51.7896,-9.3823,Ireland
51.7896,-9.3384,Ireland
51.7896,-9.2944,Ireland
51.7896,-9.2505,Ireland
51.7896,-9.2065,Ireland
51.7456,-9.8657,Ireland
51.7456,-9.8218,Ireland
51.7456,-9.7778,Ireland
51.7456,-9.7339,Ireland
51.7456,-9.646,Ireland
51.7456,-9.6021,Ireland
51.7456,-9.3823,Ireland
51.7456,-9.3384,Ireland
51.7456,-9.2944,Ireland
51.7456,-9.2505,Ireland
51.7017,-9.9097,Ireland
51.7017,-9.8657,Ireland
51.7017,-9.8218,Ireland
51.7017,-9.7778,Ireland
51.7017,-9.7339,Ireland
51.7017,-9.6899,Ireland
51.7017,-9.646,Ireland
51.7017,-9.6021,Ireland
51.6577,-10.0415,Ireland
51.6577,-9.9976,Ireland
51.6577,-9.5581,Ireland
51.6138,-10.0854,Ireland
51.6138,-10.0415,Ireland
51.6138,-9.646,Ireland
51.6138,-9.6021,Ireland
51.6138,-9.5581,Ireland
51.5698,-9.7339,Ireland
51.5698,-9.6899,Ireland
51.5698,-9.646,Ireland
51.5698,-9.6021,Ireland
51.5698,-9.5581,Ireland
51.5698,-9.5142,Ireland
51.5259,-9.7339,Ireland
51.5259,-9.6899,Ireland
51.5259,-9.646,Ireland
51.5259,-9.6021,Ireland
51.5259,-9.4263,Ireland
51.4819,-9.7778,Ireland
51.4819,-9.7339,Ireland
