latitude,longitude,country
57.6782,25.3784,Latvia
57.6782,25.4224,Latvia
57.6782,25.4663,Latvia
57.6782,25.5103,Latvia
57.6782,25.5542,Latvia
57.6782,25.5981,Latvia
57.6782,25.6421,Latvia
57.6782,25.686,Latvia
57.6782,25.73,Latvia
57.6782,25.7739,Latvia
57.6782,25.8179,Latvia
57.6782,25.8618,Latvia
57.6782,25.9058,Latvia
57.6782,25.9497,Latvia
57.6782,25.9937,Latvia
57.6782,26.0376,Latvia
57.6782,26.0815,Latvia
57.6782,26.1255,Latvia
57.6782,26.1694,Latvia
57.6343,22.1265,Latvia
57.6343,22.1704,Latvia
57.6343,22.2144,Latvia
57.6343,22.2583,Latvia
57.6343,22.3022,Latvia
57.6343,22.3462,Latvia
57.6343,22.3901,Latvia
57.6343,22.4341,Latvia
57.6343,22.478,Latvia
57.6343,22.522,Latvia
57.6343,22.5659,Latvia
57.6343,22.6099,Latvia
57.6343,24.4116,Latvia
57.6343,24.4556,Latvia
57.6343,24.4995,Latvia
57.6343,24.5435,Latvia
57.6343,24.5874,Latvia
57.6343,24.6313,Latvia
57.6343,24.6753,Latvia
57.6343,24.7192,Latvia
57.6343,24.7632,Latvia
57.6343,24.8071,Latvia
57.6343,24.8511,Latvia
57.6343,24.895,Latvia
57.6343,24.939,Latvia
57.6343,24.9829,Latvia
57.6343,25.0269,Latvia
57.6343,25.0708,Latvia
57.6343,25.1147,Latvia
57.6343,25.1587,Latvia
57.6343,25.2026,Latvia
57.6343,25.7739,Latvia
57.6343,25.8179,Latvia
57.6343,25.8618,Latvia
57.6343,25.9058,Latvia
57.6343,25.9497,Latvia
57.6343,25.9937,Latvia
57.6343,26.0376,Latvia
57.6343,26.0815,Latvia
57.6343,26.1255,Latvia
57.6343,26.1694,Latvia
57.6343,26.2134,Latvia
57.5903,21.9067,Latvia
57.5903,21.9507,Latvia
57.5903,21.9946,Latvia
57.5903,22.0386,Latvia
57.5903,22.0825,Latvia
57.5903,22.1265,Latvia
57.5903,22.1704,Latvia
57.5903,22.2144,Latvia
57.5903,22.2583,Latvia
57.5903,22.3022,Latvia
57.5903,22.3462,Latvia
57.5903,22.3901,Latvia
57.5903,22.4341,Latvia
57.5903,22.478,Latvia
57.5903,22.522,Latvia
57.5903,22.5659,Latvia
57.5903,22.6099,Latvia
57.5903,22.6538,Latvia
57.5903,24.4116,Latvia
57.5903,24.4556,Latvia
57.5903,24.4995,Latvia
57.5903,24.5435,Latvia
57.5903,24.5874,Latvia
57.5903,24.6313,Latvia
57.5903,24.6753,Latvia
57.5903,24.7192,Latvia
57.5903,24.7632,Latvia
57.5903,24.8071,Latvia
57.5903,24.8511,Latvia
57.5903,24.895,Latvia
57.5903,24.939,Latvia
57.5903,24.9829,Latvia
57.5903,25.0269,Latvia
57.5903,25.8179,Latvia
57.5903,25.8618,Latvia
57.5903,25.9058,Latvia
57.5903,25.9497,Latvia
57.5903,25.9937,Latvia
57.5903,26.0376,Latvia
57.5903,26.0815,Latvia
57.5903,26.1255,Latvia
57.5903,26.1694,Latvia
57.5903,26.2134,Latvia
57.5903,26.2573,Latvia
57.5903,26.3013,Latvia
57.5903,26.8286,Latvia
57.5903,26.8726,Latvia
57.5903,26.9165,Latvia
57.5903,26.9604,Latvia
57.5903,27.0044,Latvia
57.5464,21.731,Latvia
57.5464,21.7749,Latvia
57.5464,21.8188,Latvia
57.5464,21.8628,Latvia
57.5464,21.9067,Latvia
57.5464,21.9507,Latvia
57.5464,21.9946,Latvia
57.5464,22.0386,Latvia
57.5464,22.0825,Latvia
57.5464,22.1265,Latvia
57.5464,22.1704,Latvia
57.5464,22.2144,Latvia
57.5464,22.2583,Latvia
57.5464,22.3022,Latvia
57.5464,22.3462,Latvia
57.5464,22.3901,Latvia
57.5464,22.4341,Latvia
57.5464,22.478,Latvia
57.5464,22.522,Latvia
57.5464,22.5659,Latvia
57.5464,22.6099,Latvia
57.5464,22.6538,Latvia
57.5464,22.6978,Latvia
57.5464,22.7417,Latvia
57.5464,24.4116,Latvia
57.5464,24.4556,Latvia
57.5464,24.4995,Latvia
57.5464,24.5435,Latvia
57.5464,24.5874,Latvia
57.5464,24.8511,Latvia
57.5464,24.895,Latvia
57.5464,24.939,Latvia
57.5464,24.9829,Latvia
57.5464,25.0269,Latvia
57.5464,25.0708,Latvia
57.5464,25.1147,Latvia
57.5464,25.7739,Latvia
57.5464,25.8179,Latvia
57.5464,25.8618,Latvia
57.5464,25.9058,Latvia
57.5464,25.9497,Latvia
57.5464,25.9937,Latvia
57.5464,26.0376,Latvia
57.5464,26.0815,Latvia
57.5464,26.1255,Latvia
57.5464,26.1694,Latvia
57.5464,26.2134,Latvia
57.5464,26.2573,Latvia
57.5464,26.3013,Latvia
57.5464,26.3452,Latvia
57.5464,26.3892,Latvia
57.5464,26.4331,Latvia
57.5464,26.7847,Latvia
57.5464,26.8286,Latvia
57.5464,26.8726,Latvia
57.5464,26.9165,Latvia
57.5464,26.9604,Latvia
57.5464,27.0044,Latvia
57.5464,27.0483,Latvia
57.5464,27.0923,Latvia
57.5464,27.1362,Latvia
57.5024,21.8188,Latvia
57.5024,21.8628,Latvia
57.5024,21.9067,Latvia
57.5024,21.9507,Latvia
57.5024,21.9946,Latvia
57.5024,22.0386,Latvia
57.5024,22.0825,Latvia
57.5024,22.1265,Latvia
57.5024,22.1704,Latvia
57.5024,22.2144,Latvia
57.5024,22.2583,Latvia
57.5024,22.3022,Latvia
57.5024,22.4341,Latvia
57.5024,22.478,Latvia
57.5024,22.522,Latvia
57.5024,22.5659,Latvia
57.5024,22.6099,Latvia
57.5024,22.6538,Latvia
57.5024,22.6978,Latvia
57.5024,22.7417,Latvia
57.5024,24.4116,Latvia
57.5024,24.4556,Latvia
57.5024,24.4995,Latvia
57.5024,24.5435,Latvia
57.5024,24.5874,Latvia
57.5024,24.895,Latvia
57.5024,24.939,Latvia
57.5024,24.9829,Latvia
57.5024,25.0269,Latvia
57.5024,25.0708,Latvia
57.5024,25.1147,Latvia
57.5024,25.73,Latvia
57.5024,25.7739,Latvia
57.5024,25.8179,Latvia
57.5024,25.8618,Latvia
57.5024,25.9058,Latvia
57.5024,25.9497,Latvia
57.5024,25.9937,Latvia
57.5024,26.0376,Latvia
57.5024,26.0815,Latvia
57.5024,26.1255,Latvia
57.5024,26.1694,Latvia
57.5024,26.2134,Latvia
57.5024,26.2573,Latvia
57.5024,26.3013,Latvia
57.5024,26.3452,Latvia
57.5024,26.3892,Latvia
57.5024,26.4331,Latvia
57.5024,26.4771,Latvia
57.5024,26.521,Latvia
57.5024,26.5649,Latvia
57.5024,26.6089,Latvia
57.5024,26.6528,Latvia
57.5024,26.6968,Latvia
